,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
496,Michael Svensson,se SWE,DF,Southampton,28,1975,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
497,Thomas Sørensen,dk DEN,GK,Aston Villa,28,1976,36,36,"3,195",35.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
498,Maik Taylor,nir NIR,GK,Birmingham City,32,1971,38,38,"3,420",38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
499,Martin Taylor,eng ENG,DF,Birmingham City,24,1979,7,4,358,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
500,Matthew Taylor,eng ENG,"DF,MF",Portsmouth,22,1981,32,21,"2,150",23.9,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches,2004-2005
501,Steven Taylor,eng ENG,DF,Newcastle Utd,18,1986,13,11,"1,011",11.2,0,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matches,2004-2005
502,Olivier Tébily,ci CIV,DF,Birmingham City,28,1975,15,9,764,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
503,Paul Telfer,sct SCO,"DF,MF",Southampton,32,1971,30,26,"2,440",27.1,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches,2004-2005
504,John Terry,eng ENG,DF,Chelsea,23,1980,36,36,"3,240",36.0,3,1,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches,2004-2005
505,Ben Thatcher,wls WAL,DF,Manchester City,28,1975,18,17,"1,546",17.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
506,Jerome Thomas,eng ENG,"FW,MF",Charlton Ath,21,1983,24,21,"1,716",19.1,3,2,3,0,0,2,0,0.16,0.10,0.26,0.16,0.26,Matches,2004-2005
507,David Thompson,eng ENG,MF,Blackburn,26,1977,24,11,"1,172",13.0,0,3,0,0,0,3,1,0.00,0.23,0.23,0.00,0.23,Matches,2004-2005
508,Andy Todd,eng ENG,DF,Blackburn,29,1974,26,26,"2,295",25.5,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,2004-2005
509,Sándor Torghelle,hu HUN,FW,Crystal Palace,22,1982,12,3,397,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
510,Kolo Touré,ci CIV,DF,Arsenal,23,1981,35,35,"3,135",34.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
511,Djimi Traoré,ml MLI,DF,Liverpool,24,1980,26,18,"1,770",19.7,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,2004-2005
512,David Unsworth,eng ENG,DF,Portsmouth,30,1973,15,15,"1,194",13.3,2,3,0,2,2,4,0,0.15,0.23,0.38,0.00,0.23,Matches,2004-2005
513,Matthew Upson,eng ENG,DF,Birmingham City,25,1979,36,36,"3,240",36.0,2,1,2,0,0,5,0,0.06,0.03,0.08,0.06,0.08,Matches,2004-2005
514,Jelle Van Damme,be BEL,"DF,MF",Southampton,20,1983,6,4,391,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
515,Darius Vassell,eng ENG,"FW,MF",Aston Villa,24,1980,21,17,"1,402",15.6,2,1,2,0,0,0,0,0.13,0.06,0.19,0.13,0.19,Matches,2004-2005
516,James Vaughan,eng ENG,FW,Everton,16,1988,2,0,26,0.3,1,0,1,0,0,0,0,3.46,0.00,3.46,3.46,3.46,Matches,2004-2005
517,Ricardo Vaz Tê,pt POR,"FW,MF",Bolton,17,1986,7,1,189,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
518,Nicola Ventola,it ITA,FW,Crystal Palace,26,1978,3,0,76,0.8,1,0,1,0,0,0,0,1.18,0.00,1.18,1.18,1.18,Matches,2004-2005
520,Mark Viduka,au AUS,FW,Middlesbrough,28,1975,16,15,"1,103",12.3,5,1,5,0,0,0,0,0.41,0.08,0.49,0.41,0.49,Matches,2004-2005
521,Patrick Vieira,fr FRA,MF,Arsenal,28,1976,32,32,"2,796",31.1,6,6,6,0,0,9,0,0.19,0.19,0.39,0.19,0.39,Matches,2004-2005
522,Moritz Volz,de GER,DF,Fulham,21,1983,31,31,"2,776",30.8,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,2004-2005
523,Ronnie Wallwork,eng ENG,"DF,MF",West Brom,26,1977,20,19,"1,725",19.2,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches,2004-2005
524,Darren Ward,wls WAL,GK,Norwich City,30,1974,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
525,Stephen Warnock,eng ENG,DF,Liverpool,22,1981,19,11,803,8.9,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,2004-2005
526,Ben Watson,eng ENG,MF,Crystal Palace,19,1985,21,16,"1,397",15.5,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
527,Steve Watson,eng ENG,"DF,MF",Everton,30,1974,25,12,"1,186",13.2,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,2004-2005
528,Steven Watt,sct SCO,DF,Chelsea,19,1985,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
529,Nicky Weaver,eng ENG,GK,Manchester City,25,1979,1,0,3,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
530,David Weir,sct SCO,DF,Everton,34,1970,34,34,"3,034",33.7,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2004-2005
531,John Welsh,eng ENG,MF,Liverpool,20,1984,3,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
532,Peter Whittingham,eng ENG,MF,Aston Villa,19,1984,13,5,568,6.3,1,0,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,2004-2005
533,Richard Wright,eng ENG,GK,Everton,26,1977,7,6,585,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
534,Bradley Wright-Phillips,eng ENG,FW,Manchester City,19,1985,14,0,190,2.1,1,0,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,Matches,2004-2005
535,Shaun Wright-Phillips,eng ENG,"FW,MF",Manchester City,22,1981,34,33,"2,998",33.3,10,4,10,0,0,0,0,0.30,0.12,0.42,0.30,0.42,Matches,2004-2005
536,Mark Yeates,ie IRL,"DF,FW",Tottenham,19,1985,2,0,32,0.4,0,,0,0,,1,0,0.00,,,0.00,,Matches,2004-2005
537,Joseph Yobo,ng NGA,DF,Everton,23,1980,27,19,"1,769",19.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
538,Dwight Yorke,tt TRI,"FW,MF",Birmingham City,32,1971,4,2,190,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
539,Luke Young,eng ENG,DF,Charlton Ath,25,1979,36,36,"3,240",36.0,2,2,2,0,0,4,0,0.06,0.06,0.11,0.06,0.11,Matches,2004-2005
540,Arjan de Zeeuw,nl NED,DF,Portsmouth,34,1970,32,32,"2,757",30.6,3,1,3,0,0,3,0,0.10,0.03,0.13,0.10,0.13,Matches,2004-2005
541,Boudewijn Zenden,nl NED,"DF,FW",Middlesbrough,27,1976,36,36,"3,062",34.0,5,1,4,1,1,8,0,0.15,0.03,0.18,0.12,0.15,Matches,2004-2005
542,Reto Ziegler,ch SUI,"DF,MF",Tottenham,18,1986,23,12,"1,093",12.1,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,2004-2005
